業務人員,,下單客戶,,接單類別,類別名稱,訂單號碼,客戶訂單號碼,接單日,生管交期,訂單交期,訂單金額,未出貨金額,幣別,訂單重量(KG),出貨重量(KG),未出貨重量(KG),結案否,出貨達成率
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25030012,EB0314104庫存單-5,2025/3/4,2025/7/18,2025/7/18,"52,338.00","52,338.00",USD,"15,867.94",0.00,"15,867.94",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25030012,EB0314104庫存單-5,2025/3/4,2025/8/15,2025/7/18,"78,507.00","78,507.00",USD,"23,801.91",0.00,"23,801.91",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25030012,EB0314104庫存單-5,2025/3/4,2025/7/11,2025/7/18,"52,338.00","52,338.00",USD,"15,867.94",0.00,"15,867.94",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25030012,EB0314104庫存單-5,2025/3/4,2025/7/25,2025/7/18,"52,338.00","52,338.00",USD,"15,867.94",0.00,"15,867.94",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25030013,EB0314148庫存單-5,2025/3/4,2025/7/16,2025/5/23,"6,976.00","6,976.00",USD,"1,609.60",0.00,"1,609.60",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25030013,EB0314148庫存單-5,2025/3/4,2025/7/15,2025/5/23,"6,976.00","6,976.00",USD,"1,609.60",0.00,"1,609.60",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25030013,EB0314148庫存單-5,2025/3/4,2025/7/22,2025/5/23,"8,720.00","8,720.00",USD,"2,012.00",0.00,"2,012.00",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25030020,327177,2025/3/19,2025/6/20,2025/7/4,"48,063.24","48,063.24",USD,"21,001.60",0.00,"21,001.60",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25040001,327282,2025/4/1,2025/5/12,2025/5/26,"63,104.00",0.00,USD,"17,444.48","16,342.40",0.00,Y,100%
SP000671,顏劭仲,D09200,NATIONAL NAIL,O,其他,25040001,327282,2025/4/1,2025/5/12,2025/5/26,52.00,0.00,USD,4.00,3.21,0.00,Y,100%
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25040002,327284,2025/4/1,2025/5/14,2025/5/26,"62,849.92",0.00,USD,"17,590.10","16,751.68",0.00,Y,100%
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25040003,327374,2025/4/1,2025/5/19,2025/6/2,"62,437.76",0.00,USD,"17,961.97","17,231.36",0.00,Y,100%
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25040004,327370,2025/4/1,2025/5/19,2025/6/2,"61,477.76",0.00,USD,"18,343.76","17,533.44",0.00,Y,100%
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25040007,EB0314074庫存單-7,2025/4/7,2025/7/22,2025/7/29,"70,703.04","70,703.04",USD,"21,859.65",0.00,"21,859.65",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25040007,EB0314074庫存單-7,2025/4/7,2025/7/15,2025/7/29,"72,192.00","72,192.00",USD,"22,320.00",0.00,"22,320.00",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25040008,EB0314104庫存單-7,2025/4/7,2025/7/11,2025/7/18,"52,338.00","52,338.00",USD,"15,867.94",0.00,"15,867.94",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25040008,EB0314104庫存單-7,2025/4/7,2025/7/18,2025/7/18,"35,178.00","35,178.00",USD,"10,687.07",0.00,"10,687.07",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25040009,EB0314108庫存單-7,2025/4/7,2025/7/16,2025/7/23,"2,790.40","2,790.40",USD,643.84,0.00,643.84,N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25040015,327616,2025/4/15,2025/8/20,2025/9/4,"124,331.76","124,331.76",USD,"13,944.86",0.00,"13,944.86",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25040026,327803,2025/4/28,2025/6/9,2025/6/23,"65,498.88",0.00,USD,"19,084.42","18,184.32",0.00,Y,100%
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25040027,327804,2025/4/28,2025/6/9,2025/6/23,"74,007.36","74,007.36",USD,"20,944.90",0.00,"20,944.90",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25040028,327805,2025/4/28,2025/6/23,2025/7/7,"65,272.32","65,272.32",USD,"18,665.86",0.00,"18,665.86",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25040029,327806,2025/4/28,2025/6/26,2025/7/10,"65,644.16","65,644.16",USD,"19,098.13",0.00,"19,098.13",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25040030,EB0314074庫存單-8,2025/4/29,2025/7/25,2025/8/1,"108,288.00","108,288.00",USD,"33,480.00",0.00,"33,480.00",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25040030,EB0314074庫存單-8,2025/4/29,2025/8/1,2025/8/8,"38,622.72","38,622.72",USD,"11,941.20",0.00,"11,941.20",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25040030,EB0314074庫存單-8,2025/4/29,2025/7/25,2025/8/8,"18,048.00","18,048.00",USD,"5,580.00",0.00,"5,580.00",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25040031,EB0314104庫存單-8,2025/4/29,2025/7/25,2025/8/1,"26,169.00","26,169.00",USD,"7,933.97",0.00,"7,933.97",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25040031,EB0314104庫存單-8,2025/4/29,2025/8/1,2025/8/8,"42,471.00","42,471.00",USD,"12,876.44",0.00,"12,876.44",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25040032,EB0314104庫存單-8,2025/4/29,2025/8/1,2025/8/8,"8,371.20","8,371.20",USD,"1,931.52",0.00,"1,931.52",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25040032,EB0314104庫存單-8,2025/4/29,2025/7/25,2025/8/1,"5,580.80","5,580.80",USD,"1,287.68",0.00,"1,287.68",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25050002,EB0314074庫存單-9,2025/5/7,2025/8/15,2025/8/30,"164,958.72","164,958.72",USD,"51,001.20",0.00,"51,001.20",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25050003,EB0314104庫存單-9,2025/5/7,2025/8/15,2025/8/30,"68,640.00","68,640.00",USD,"20,810.41",0.00,"20,810.41",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25050004,EB0314104庫存單-9,2025/5/7,2025/8/15,2025/8/30,"13,952.00","13,952.00",USD,"3,219.20",0.00,"3,219.20",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25050005,327949,2025/5/8,2025/6/16,2025/6/30,"62,258.56",0.00,USD,"17,634.25","16,766.40",867.85,N,95%
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25050006,327950,2025/5/8,2025/6/14,2025/6/30,"62,240.64","62,240.64",USD,"17,792.97",0.00,"17,792.97",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25050007,327951,2025/5/8,2025/7/3,2025/7/17,"62,169.60","62,169.60",USD,"17,762.78",0.00,"17,762.78",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25050008,327953,2025/5/8,2025/6/16,2025/6/30,"62,151.68","62,151.68",USD,"17,921.50",0.00,"17,921.50",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25050009,327955,2025/5/8,2025/6/23,2025/7/7,"62,129.28","62,129.28",USD,"18,015.79",0.00,"18,015.79",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25050010,327957,2025/5/8,2025/7/3,2025/7/17,"62,151.68","62,151.68",USD,"17,921.50",0.00,"17,921.50",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25050011,327958,2025/5/8,2025/7/10,2025/7/24,"62,129.28","62,129.28",USD,"18,015.79",0.00,"18,015.79",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25050012,327959,2025/5/8,2025/7/10,2025/7/24,"62,135.68","62,135.68",USD,"17,999.92",0.00,"17,999.92",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25050015,EB0314074庫存單-10,2025/5/13,2025/8/22,2025/9/7,"122,365.44","122,365.44",USD,"37,832.40",0.00,"37,832.40",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25050016,EB0314104庫存單-10,2025/5/13,2025/8/22,2025/9/7,"103,775.10","103,775.10",USD,"31,713.09",0.00,"31,713.09",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25050017,EB0314104庫存單-10,2025/5/13,2025/8/22,2025/9/5,"9,766.40","9,766.40",USD,"2,253.44",0.00,"2,253.44",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25050020,328081,2025/5/20,2025/9/30,2025/10/14,"63,929.52","63,929.52",USD,"7,259.76",0.00,"7,259.76",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25060001,328290,2025/6/3,2025/10/23,2025/11/6,"148,340.16","148,340.16",USD,"14,798.35",0.00,"14,798.35",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25060007,328400,2025/6/9,2025/7/14,2025/7/28,"62,286.72","62,286.72",USD,"18,037.44",0.00,"18,037.44",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25060008,328401,2025/6/9,2025/7/28,2025/8/4,"36,275.20","36,275.20",USD,"10,099.84",0.00,"10,099.84",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25060008,328401,2025/6/9,2025/7/28,2025/7/28,"25,989.12","25,989.12",USD,"8,035.20",0.00,"8,035.20",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25060009,328402,2025/6/9,2025/7/31,2025/8/7,"62,350.72","62,350.72",USD,"18,064.00",0.00,"18,064.00",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25060010,328403,2025/6/9,2025/8/4,2025/8/11,"62,273.28","62,273.28",USD,"18,055.68",0.00,"18,055.68",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25060011,328404,2025/6/9,2025/8/7,2025/8/14,"62,286.72","62,286.72",USD,"18,037.44",0.00,"18,037.44",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25060012,328405,2025/6/9,2025/8/11,2025/8/18,"62,344.32","62,344.32",USD,"18,082.56",0.00,"18,082.56",N,
SP000671,顏劭仲,D09200,NATIONAL NAIL,S,小螺絲,25060013,328406,2025/6/9,2025/8/14,2025/8/21,"62,344.32","62,344.32",USD,"18,082.56",0.00,"18,082.56",N,
SP000678,蔡馨如,C01900,REYHER,S,小螺絲,24050017,3829632-457,2024/5/22,2024/12/27,2025/1/3,725.00,0.00,EUR,362.50,380.56,0.00,Y,100%
SP000678,蔡馨如,C01900,REYHER,S,小螺絲,24070022,3847358-669,2024/7/31,2024/12/6,2025/1/3,"39,737.80",0.00,EUR,"21,320.71","21,721.66",0.00,Y,100%
SP000678,蔡馨如,C01900,REYHER,S,小螺絲,24090003,3856078-457,2024/9/5,2024/12/6,2025/1/3,"7,980.00",0.00,EUR,"4,800.00","4,580.86",0.00,Y,100%
SP000678,蔡馨如,D04000,SIMPSON,S,小螺絲,24050016,4000077786,2024/5/21,2024/12/27,2025/1/3,"2,200.00",0.00,USD,"1,040.00",997.02,0.00,Y,100%
SP000680,吳采駩,B03500,SUNCO,S,小螺絲,25030018,SP20250318-001KK,2025/3/18,2025/6/20,2025/7/4,"2,895.20","2,895.20",USD,862.40,0.00,862.40,N,
SP000680,吳采駩,B03500,SUNCO,S,小螺絲,25040020,SP20250419-002KK,2025/4/21,2025/7/24,2025/8/5,"8,377.49","8,377.49",USD,"2,345.61",0.00,"2,345.61",N,
SP000680,吳采駩,C00600,PGB,S,小螺絲,24120020,4500062930,2024/12/31,2025/3/18,2025/4/1,"19,410.76",0.00,EUR,"10,847.76","11,133.74",0.00,Y,100%
SP000680,吳采駩,C00600,PGB,S,小螺絲,24120020,4500062930,2024/12/31,2025/3/31,2025/4/14,"1,105.00",0.00,EUR,517.00,521.55,0.00,Y,100%
SP000680,吳采駩,C00600,PGB,S,小螺絲,25050025,4500066780,2025/5/27,2025/8/29,2025/9/12,"41,750.84","41,750.84",EUR,"19,850.64",0.00,"19,850.64",N,
SP000680,吳采駩,C00600,PGB,W,華司,25050025,4500066780,2025/5/27,2025/8/29,2025/9/12,"1,741.82","1,741.82",EUR,368.64,0.00,368.64,N,
SP000680,吳采駩,C01702,EJOT ROMANIA,S,小螺絲,25050014,4501250942,2025/5/13,2025/8/25,2025/9/8,"1,727.48","1,727.48",EUR,549.86,0.00,549.86,N,
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24070004,3840180-457,2024/7/4,2024/12/20,2025/1/10,"69,388.20",0.00,EUR,"34,111.86","33,657.75",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24070018,3845708-457,2024/7/29,2024/12/27,2025/1/24,"13,470.00",0.00,EUR,"7,031.80","7,243.29",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24080003,3848641-457,2024/8/6,2025/1/17,2025/2/14,"6,575.36",0.00,EUR,"3,239.30","3,299.34",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24080004,3848660-457,2024/8/6,2024/12/20,2025/1/10,"24,052.20",0.00,EUR,"11,716.46","11,716.29",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24080013,3850694-457,2024/8/13,2025/1/10,2025/2/7,"16,589.00",0.00,EUR,"7,305.50","7,583.50",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24080017,3851909-426,2024/8/16,2024/12/6,2025/1/3,"5,586.40",0.00,EUR,"3,633.24","3,791.06",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24080020,3852434-457,2024/8/20,2025/1/3,2025/1/31,"23,539.80",0.00,EUR,"12,676.10","13,090.91",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24090001,3855675-457,2024/9/3,2025/1/24,2025/2/21,"58,351.40",0.00,EUR,"29,578.60","29,347.30",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24090012,3858183-457,2024/9/16,2025/2/7,2025/3/7,"19,846.20",0.00,EUR,"10,381.26","10,343.85",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24090013,3858810-669,2024/9/18,2024/12/16,2025/1/3,"33,683.20",0.00,EUR,"18,857.73","19,246.13",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24090014,3859227-426,2024/9/18,2025/1/17,2025/2/14,"7,734.70",0.00,EUR,"5,244.40","5,459.09",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24090020,3860396-457,2024/9/24,2025/2/21,2025/3/21,"2,315.00",0.00,EUR,"1,283.00","1,341.55",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24100002,3863515-457,2024/10/11,2025/2/14,2025/3/14,"49,870.40",0.00,EUR,"24,951.44","25,026.89",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24100004,3863873-426,2024/10/11,2024/12/20,2025/1/17,"1,725.00",0.00,EUR,"1,180.86","1,217.91",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24100005,3864315-457,2024/10/11,2025/2/28,2025/3/28,"6,506.34",0.00,EUR,"3,334.10","3,410.91",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24100008,3865406-669,2024/10/16,2025/1/10,2025/2/7,"1,061.40",0.00,EUR,344.04,324.22,0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24100009,3865770-457,2024/10/18,2025/3/14,2025/4/11,"46,239.30",0.00,EUR,"23,595.18","23,324.48",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24100015,3866783-426,2024/10/22,2024/12/27,2025/1/24,"15,258.00",0.00,EUR,"10,836.30","11,201.37",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24100015,3866783-426,2024/10/22,2025/1/27,2025/1/24,"4,798.00",0.00,EUR,"2,782.00","2,789.67",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24100016,3866794-426,2024/10/22,2025/1/24,2025/2/21,"9,548.50",0.00,EUR,"6,759.55","6,999.12",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24100020,3867706-457,2024/10/25,2025/6/11,2025/6/18,"19,587.36","19,587.36",EUR,"10,672.60",0.00,"10,672.60",N,
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24100020,3867706-457,2024/10/25,2025/6/11,2025/6/18,"21,442.72",0.00,EUR,"10,931.60","11,226.12",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24100022,3867704-457,2024/10/28,2025/2/14,2025/3/17,"134,884.90",0.00,EUR,"68,562.81","69,179.44",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24100024,3868175-457,2024/10/28,2025/3/14,2025/4/11,"20,099.00",0.00,EUR,"11,168.20","11,616.90",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24100027,3868957-669,2024/10/30,2025/1/24,2025/2/27,"6,677.00",0.00,EUR,"3,704.30","3,950.80",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24110010,3870499-457,2024/11/7,2025/4/18,2025/5/16,"12,059.00",0.00,EUR,"6,479.80","6,708.41",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24110016,3870491-457,2024/11/7,2025/4/18,2025/5/16,"15,439.80",0.00,EUR,"8,243.58","7,878.90",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24110016,3870491-457,2024/11/7,2025/5/23,2025/5/30,"1,496.40",0.00,EUR,763.68,782.21,0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24110028,3873406-457,2024/11/19,2025/4/4,2025/5/2,"12,742.50",0.00,EUR,"6,311.94","6,297.61",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24110028,3873406-457,2024/11/19,2025/4/4,2025/5/4,915.00,0.00,EUR,424.56,416.88,0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24110029,3873404-457,2024/11/19,2025/3/30,2025/4/30,"5,643.00",0.00,EUR,"2,950.50","2,929.93",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24110029,3873404-457,2024/11/19,2025/4/4,2025/5/2,"7,675.50",0.00,EUR,"4,186.05","4,253.62",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24110030,3873660-426,2024/11/20,2025/2/14,2025/3/14,"15,053.80",0.00,EUR,"9,740.92","9,983.97",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24110032,3873976-426,2024/11/21,2025/2/27,2025/3/28,690.00,0.00,EUR,514.00,532.35,0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24110034,3874770-457,2024/11/25,2025/4/25,2025/5/23,"8,995.00",0.00,EUR,"4,829.50","5,040.52",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24110035,3874786-457,2024/11/25,2025/4/25,2025/5/23,"4,407.36",0.00,EUR,"2,006.62","2,088.73",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24110037,3876178-426,2024/11/29,2025/2/14,2025/3/14,"16,252.40",0.00,EUR,"11,180.92","11,646.70",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24120005,3876796-457,2024/12/3,2025/4/18,2025/5/16,"37,783.80",0.00,EUR,"18,916.92","19,043.22",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24120006,3878264-457,2024/12/9,2025/4/18,2025/5/16,"20,779.52",0.00,EUR,"9,947.61","10,351.81",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24120008,3878976-457,2024/12/11,2025/5/29,2025/6/6,"18,141.00",0.00,EUR,"9,412.30","9,723.50",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24120009,3878646-669,2024/12/11,2025/3/7,2025/4/3,"12,760.20",0.00,EUR,"6,274.06","6,366.15",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24120010,3878501-669,2024/12/11,2025/3/7,2025/4/3,"12,329.60",0.00,EUR,"5,964.12","5,913.59",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24120017,3880165-457,2024/12/17,2025/5/29,2025/6/6,"65,382.60",0.00,EUR,"32,629.24","32,214.14",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24120018,3880490-457,2024/12/17,2025/6/13,2025/6/20,"6,200.00","6,200.00",EUR,"3,462.00",0.00,"3,462.00",N,
SP000680,吳采駩,C01900,REYHER,S,小螺絲,24120018,3880490-457,2024/12/17,2025/6/13,2025/6/20,"9,917.00",0.00,EUR,"5,222.90","5,440.62",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,25010010,4500003826,2025/1/24,2025/4/11,2025/5/9,708.00,0.00,EUR,306.00,309.60,0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,25020007,4500004784,2025/2/3,2025/6/13,2025/6/27,"2,109.00","2,109.00",EUR,"1,276.70",0.00,"1,276.70",N,
SP000680,吳采駩,C01900,REYHER,S,小螺絲,25020007,4500004784,2025/2/3,2025/4/23,2025/5/9,"9,523.90",0.00,EUR,"5,716.03","5,779.96",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,25020008,4500004777,2025/2/3,2025/4/11,2025/5/9,"8,765.30",0.00,EUR,"5,981.32","6,164.52",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,25020010,4500004078,2025/2/3,2025/4/18,2025/5/16,"2,415.60",0.00,EUR,900.36,894.44,0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,25020014,4500006003,2025/2/4,2025/4/18,2025/5/16,"1,035.00",0.00,EUR,310.50,297.60,0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,25020015,4500006939,2025/2/7,2025/4/25,2025/5/23,"1,012.00",0.00,EUR,700.26,732.97,0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,25020022,4500008398,2025/2/13,2025/5/8,2025/5/22,"4,189.00",0.00,EUR,"1,982.90","2,038.84",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,25020026,4500009989,2025/2/21,2025/4/25,2025/5/9,"8,680.00",0.00,EUR,"4,772.00","4,874.60",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,25020028,4500011028,2025/2/25,2025/5/9,2025/5/29,"1,780.20","1,780.20",EUR,897.84,0.00,897.84,N,
SP000680,吳采駩,C01900,REYHER,S,小螺絲,25020028,4500011028,2025/2/25,2025/5/9,2025/5/29,"21,999.52",0.00,EUR,"10,381.37","10,765.15",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,25020029,4500011110,2025/2/25,2025/4/28,2025/5/16,"4,781.10",0.00,EUR,"2,914.80","3,033.18",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,25020032,4500011519,2025/2/26,2025/5/9,2025/5/29,748.00,0.00,EUR,408.00,411.18,0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,25030004,4500012048,2025/3/3,2025/6/27,2025/7/25,"1,850.00","1,850.00",EUR,990.00,0.00,990.00,N,
SP000680,吳采駩,C01900,REYHER,S,小螺絲,25030010,4500012474,2025/3/4,2025/6/13,2025/6/20,"24,365.00","24,365.00",EUR,"13,182.50",0.00,"13,182.50",N,
SP000680,吳采駩,C01900,REYHER,S,小螺絲,25030010,4500012474,2025/3/4,2025/6/13,2025/6/20,"4,520.00",0.00,EUR,"2,153.50","2,207.73",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,25030014,4500013069,2025/3/6,2025/5/16,2025/5/29,"47,711.10",0.00,EUR,"24,524.28","24,754.61",0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,25030015,4500013986,2025/3/7,2025/5/29,2025/6/6,476.00,0.00,EUR,310.80,324.00,0.00,Y,100%
SP000680,吳采駩,C01900,REYHER,S,小螺絲,25030021,4500017297,2025/3/21,2025/6/10,2025/6/24,"8,377.00","8,377.00",EUR,"4,452.40",0.00,"4,452.40",N,
SP000680,吳采駩,C01900,REYHER,S,小螺絲,25040011,4500021881,2025/4/10,2025/6/27,2025/7/11,"24,935.00","24,935.00",EUR,"12,985.60",0.00,"12,985.60",N,
SP000680,吳采駩,C01900,REYHER,S,小螺絲,25040016,4500022833,2025/4/15,2025/7/25,2025/8/22,760.00,760.00,EUR,579.00,0.00,579.00,N,
SP000680,吳采駩,C01900,REYHER,S,小螺絲,25040018,4500023620,2025/4/17,2025/7/20,2025/8/11,"19,351.53","19,351.53",EUR,"8,972.50",0.00,"8,972.50",N,
SP000680,吳采駩,C01900,REYHER,S,小螺絲,25040018,4500023620,2025/4/17,2025/6/20,2025/7/11,"4,706.10","4,706.10",EUR,"2,520.10",0.00,"2,520.10",N,
SP000680,吳采駩,C01900,REYHER,S,小螺絲,25040018,4500023620,2025/4/17,2025/7/25,2025/8/8,"48,817.94","48,817.94",EUR,"29,020.03",0.00,"29,020.03",N,
SP000680,吳采駩,C01900,REYHER,S,小螺絲,25040021,4500024205,2025/4/23,2025/7/30,2025/7/14,"22,059.72","22,059.72",EUR,"15,547.74",0.00,"15,547.74",N,
SP000680,吳采駩,C01900,REYHER,S,小螺絲,25040024,4500025038,2025/4/24,2025/7/11,2025/7/25,"19,142.18","19,142.18",EUR,"8,504.90",0.00,"8,504.90",N,
SP000680,吳采駩,C01900,REYHER,S,小螺絲,25050013,4500028407,2025/5/9,2025/8/20,2025/9/3,"16,701.40","16,701.40",EUR,"9,360.90",0.00,"9,360.90",N,
SP000680,吳采駩,C01900,REYHER,S,小螺絲,25050019,4500029788,2025/5/16,2025/7/31,2025/8/15,"9,199.08","9,199.08",EUR,"4,599.84",0.00,"4,599.84",N,
SP000680,吳采駩,C01900,REYHER,S,小螺絲,25050024,4500032095,2025/5/26,2025/9/19,2025/10/17,"56,306.10","56,306.10",EUR,"28,992.10",0.00,"28,992.10",N,
SP000680,吳采駩,C01900,REYHER,S,小螺絲,25050028,4500032927,2025/5/28,2025/9/5,2025/10/3,"3,144.38","3,144.38",EUR,"1,542.84",0.00,"1,542.84",N,
